fleschscore,highwot,lowwot,pictures,polarity,reponsetime,subjectivity,url,wordcount,yeararchive
68.03984174085066,38,30,8,0.12771309150619498,0.305089,0.36152037617554866,http://nationalreport.net/study-shows-teen-pregnancy-drops-significantly-after-age-19/,337,2007
64.19720779220779,38,30,5,-0.11666666666666668,0.299887,0.23333333333333336,http://nationalreport.net/us-soccer-team-announces-boycott-of-world-cup-in-russia/,154,2007
68.9201525198939,38,30,8,0.020377241805813236,0.274229,0.5918923933209648,http://nationalreport.net/actress-comes-forward-with-shocking-allegation-i-was-not-sexually-assaulted-by-harvey-weinstein/,377,2007
70.41272551296943,38,30,11,0.1404358353510896,0.303438,0.46105730427764313,http://nationalreport.net/trump-world-record-holder-golf/,574,2007
75.98097774244836,38,30,5,0.09761514761514767,0.277461,0.40686888186888187,http://nationalreport.net/atlanta-falcons-win-popular-vote-still-lose-super-bowl-li/,296,2007
73.35739945333856,38,30,4,0.1041212121212121,0.340253,0.4505151515151515,http://nationalreport.net/punxsutawney-phil-predicts-four-more-years-of-snowflakes/,197,2007
59.366796460177014,38,30,14,0.04743589743589744,0.310954,0.4438644688644689,http://nationalreport.net/trump-to-limit-all-intelligence-briefings-to-140-characters/,339,2007
77.09675438596494,38,30,7,0.027272727272727275,0.364642,0.3375757575757576,http://nationalreport.net/category/business/,152,2007
74.28078947368422,38,30,6,0.194370361781076,0.362952,0.569740775097918,http://nationalreport.net/trump-to-nominate-chris-christie-to-supreme-food-court/,342,2007
54.90986838340487,38,30,5,0.10076923076923078,0.34468,0.5037179487179487,http://nationalreport.net/man-shouts-allahu-akbar-before-photobomb/,233,2007
76.46126947040501,38,30,7,0.05479797979797977,0.335758,0.5141414141414141,http://nationalreport.net/area-mall-offering-10-discount-to-all-non-active-shooters/,321,2007
58.78180645161294,38,30,5,0.13827875023527197,0.316569,0.5908808582721626,http://nationalreport.net/flint-tap-water-rated-more-trustworthy-than-hillary-clinton/,279,2007
71.12982261640802,38,30,5,-0.07237819370172312,0.346073,0.5420401493930906,http://nationalreport.net/man-shouts-allahu-akbar-before-blowing-up-friends-inbox/,410,2007
64.94283870967742,38,30,4,0.07042621015348287,0.337729,0.35321723730814636,http://nationalreport.net/wounded-social-justice-warrior-project-rebuilds-hope-sense-of-purpose/,600,2007
62.148846153846165,38,30,8,0.0658008658008658,0.345203,0.426543179043179,http://nationalreport.net/trojan-name-new-ultra-thin-skin-condom-donald-trump/,288,2007
74.85020977381932,38,30,8,0.011968472439916404,0.274358,0.33544409613375126,http://nationalreport.net/canada-offers-build-wall-around-bristol-palins-vaginal-cavity/,371,2007
